strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
RKO-BASKET  Call-UO  6W  40Δ/H@15Δ,rko_basket,2421,10000000.0,36994027.684835814,4842000.0,48419727.94705376,11425700.26221794,-3788487.3206722457,19.124328789756298,130.88525628935895,0.9859885988064439,0.8293721723996343,-0.4323158430507265,0.8874581814775419,1.0700361201049782,-0.05808600907790751,4,75.0,-1173043.0323040534,0.9335233943457382,2.2132079577948636,12.573251699063034,100.0,34.20074349442379,,,,
RKO-BASKET  Call-UO  6W  40Δ/H@10Δ,rko_basket,2421,10000000.0,64854350.17094691,4842000.0,92614437.37746593,27760087.206519026,-6046770.71740875,26.848409748037998,142.80373966179195,1.4009067344283275,1.305837814051126,0.2427699805752518,0.7370931047754244,0.5644599174906156,0.5687447092757015,4,100.0,1136591.76364594,1.4210375110775106,2.8971521609499358,19.66676078192085,100.0,22.098306484923587,,,,
RKO-BASKET  Call-UO  6W  40Δ/H@5Δ,rko_basket,2421,10000000.0,103608109.42517984,4842000.0,174990374.8928035,71382265.46762368,-11421939.533253163,36.67905824039653,168.89640768821488,1.757218519526069,1.6094232493981255,0.727380363861416,0.8435897059200899,0.5241565301331184,0.7658335434780357,4,100.0,3566220.914413763,1.9344552504165535,3.942325073692313,39.6418228885116,100.0,8.880627839735647,,,,
RKO-BASKET  Call-UO  6W  35Δ/H@20Δ,rko_basket,2421,10000000.0,11679320.350453269,4842000.0,10538308.410778116,-1141011.939675151,-2963868.5265787,8.095828170177613,90.23049368081705,-0.37307483062449204,-1.9493581712585173,-6.132993800129736,2.747908119530953,-1.4096476266118334,-4.69726629078947,4,50.0,-1436291.133452415,-0.1191624630219297,0.7712562082263367,12.68125849622816,100.0,45.394465097067325,,,,
RKO-BASKET  Call-UO  6W  35Δ/H@15Δ,rko_basket,2421,10000000.0,23618916.802767657,4842000.0,29226585.196389005,5607668.393621353,-2755759.592067126,15.159025196199918,123.74227590726876,0.7389979742101996,0.5773859524512388,-0.9606719908722412,1.0149499315443995,1.7578362051163925,-0.4375639790931607,4,75.0,-1625318.1191571853,0.6298675193861227,1.8031678697580835,11.291806398977693,100.0,34.20074349442379,,,,
RKO-BASKET  Call-UO  6W  35Δ/H@10Δ,rko_basket,2421,10000000.0,44983519.01224828,4842000.0,63830672.84634925,18847153.83410096,-4929920.413571293,22.800495662949196,141.89790894075935,1.2740785761157687,1.2024342731746684,-0.03359219784997785,0.8053531389440998,0.6697689486326811,0.3970811342305687,4,75.0,-118543.7850898807,1.183352368562644,2.611470299664901,16.999252651082497,100.0,22.098306484923587,,,,
RKO-BASKET  Call-UO  6W  35Δ/H@5Δ,rko_basket,2421,10000000.0,77348480.33302622,4842000.0,133671479.59185058,56322999.25882436,-9942222.19487229,32.094175960346966,172.81720211738357,1.6580648472669597,1.5209169756581344,0.7101238325785961,0.80716421065957,0.5307089233521719,0.7137527649985644,4,100.0,2877839.417848363,1.7535192015533343,3.7367802899092286,33.833416299242074,100.0,8.880627839735647,,,,
RKO-BASKET  Call-UO  6W  30Δ/H@20Δ,rko_basket,2421,10000000.0,7160134.427895434,4842000.0,3358355.9101705514,-3801778.517724883,-3845295.629750816,4.089219330855019,46.90353154665097,-3.386161948601919,-4.72320020804427,-7.758690308252478,2.58865645851626,-0.5480725661612684,-7.31185666656053,4,0.0,-1512757.4625770608,-0.3060309111162326,0.11844033717028246,19.835365999836593,100.0,45.394465097067325,,,,
RKO-BASKET  Call-UO  6W  30Δ/H@15Δ,rko_basket,2421,10000000.0,14080808.435474224,4842000.0,14573954.866768733,493146.43129450595,-2198314.5137665225,9.995869475423378,103.5022593592858,0.11540954642930736,-0.0027177297385361857,-1.7253101320196735,1.075208787414181,-395.6275608160016,-1.077926517152717,4,75.0,-1708450.4010647566,0.06943753332742675,1.0914059259882518,9.999361018577249,100.0,34.20074349442379,,,,
RKO-BASKET  Call-UO  6W  30Δ/H@10Δ,rko_basket,2421,10000000.0,29212943.65583513,4842000.0,39700284.232604,10487340.576768868,-3681697.138144741,17.224287484510533,135.8996364773191,1.024384413989011,0.99296648403519,-0.3419947684855148,0.8264604037603727,0.8323145010915429,0.16650608027481728,4,75.0,-855639.4917390822,0.8817095186749009,2.135820404659259,14.162934586269367,100.0,22.098306484923587,,,,
