Date,Open,High,Low,Close
2024-11-27,7.2483,7.2584,7.2451,7.2452
2024-11-28,7.2404,7.2532,7.2389,7.2445
2024-11-29,7.233,7.2472,7.2268,7.2467
2024-12-02,7.251,7.2757,7.251,7.2743
2024-12-03,7.287,7.2972,7.2782,7.2863
2024-12-04,7.2801,7.283,7.262,7.2641
2024-12-05,7.2679,7.2746,7.2538,7.2588
2024-12-06,7.2635,7.2723,7.2527,7.2717
2024-12-09,7.2735,7.2805,7.2572,7.2586
2024-12-10,7.2595,7.2639,7.2388,7.2498
2024-12-11,7.2481,7.277,7.2415,7.263
2024-12-12,7.2589,7.271,7.2573,7.2691
2024-12-13,7.272,7.2822,7.272,7.2736
2024-12-16,7.2725,7.2845,7.2725,7.2839
2024-12-17,7.2859,7.287,7.2793,7.2842
2024-12-18,7.2822,7.2869,7.2811,7.2857
2024-12-19,7.2974,7.2993,7.2948,7.2958
2024-12-20,7.2936,7.2994,7.2936,7.2954
2024-12-23,7.292,7.2994,7.292,7.296
2024-12-24,7.2984,7.2991,7.2945,7.2953
2024-12-25,7.2967,7.2994,7.2937,7.2947
2024-12-26,7.2978,7.2994,7.2978,7.2979
2024-12-27,7.2982,7.2994,7.2961,7.2961
2024-12-30,7.2977,7.2995,7.2973,7.2993
2024-12-31,7.2976,7.2995,7.294,7.2993
2025-01-02,7.2982,7.2994,7.2979,7.2994
2025-01-03,7.2987,7.3215,7.2987,7.3215
2025-01-06,7.3176,7.3298,7.312,7.3281
2025-01-07,7.3275,7.3292,7.3222,7.328
2025-01-08,7.3291,7.3317,7.3291,7.3317
2025-01-09,7.3307,7.3321,7.3296,7.3321
2025-01-10,7.3306,7.3328,7.3301,7.3326
2025-01-13,7.3309,7.332,7.3306,7.3319
2025-01-14,7.3306,7.3313,7.328,7.3311
2025-01-15,7.331,7.332,7.3289,7.3319
2025-01-16,7.331,7.3317,7.3306,7.3316
2025-01-17,7.3308,7.3312,7.3239,7.3252
2025-01-20,7.3228,7.3239,7.2617,7.2731
2025-01-21,7.2699,7.2868,7.2587,7.2656
2025-01-22,7.2714,7.2832,7.2639,7.2762
2025-01-23,7.2767,7.2885,7.2719,7.2862
2025-01-24,7.2817,7.2857,7.2376,7.2411
2025-01-27,7.256,7.2675,7.2444,7.2446
2025-02-05,7.2768,7.2858,7.2677,7.2721
2025-02-06,7.2766,7.2936,7.2726,7.2852
2025-02-07,7.2876,7.2947,7.2826,7.2947
2025-02-10,7.3014,7.3088,7.3014,7.305
2025-02-11,7.3089,7.3091,7.3039,7.3069
2025-02-12,7.3086,7.3098,7.3069,7.3069
2025-02-13,7.3081,7.3084,7.2833,7.2879
2025-02-14,7.2795,7.2901,7.253,7.2572
2025-02-17,7.2478,7.2649,7.2442,7.2643
2025-02-18,7.2684,7.2827,7.2684,7.2754
2025-02-19,7.2799,7.2866,7.2782,7.2788
2025-02-20,7.2798,7.2822,7.2428,7.2429
2025-02-21,7.2493,7.2573,7.2372,7.2523
2025-02-24,7.2487,7.2522,7.2288,7.2463
2025-02-25,7.2604,7.2661,7.244,7.251
2025-02-26,7.251,7.2619,7.251,7.2578
2025-02-27,7.2646,7.2868,7.2595,7.2865
2025-02-28,7.2897,7.291,7.2758,7.2784
2025-03-03,7.2822,7.2935,7.2794,7.2876
2025-03-04,7.2878,7.2889,7.2569,7.2639
2025-03-05,7.2664,7.273,7.2296,7.2369
2025-03-06,7.2404,7.2506,7.2355,7.2418
2025-03-07,7.2502,7.2531,7.2275,7.2459
2025-03-10,7.2414,7.2655,7.2414,7.26
2025-03-11,7.2571,7.2599,7.226,7.2302
2025-03-12,7.2267,7.2483,7.2161,7.2379
2025-03-13,7.2382,7.2481,7.2299,7.2432
2025-03-14,7.2501,7.2514,7.2288,7.2374
2025-03-17,7.228,7.2412,7.2235,7.2262
2025-03-18,7.23,7.2364,7.2217,7.2256
2025-03-19,7.2317,7.2383,7.2293,7.2294
2025-03-20,7.2273,7.2493,7.2251,7.2493
2025-03-21,7.2504,7.2534,7.2448,7.2518
2025-03-24,7.2583,7.2607,7.2508,7.2607
2025-03-25,7.2635,7.2639,7.2562,7.2584
2025-03-26,7.2628,7.2684,7.2611,7.2683
